count,name,artist_mbid,tag,n,clust_x3,clust_x5,clust_x10,clust_x15
6,instrumental,8f831f50-e409-47c3-8598-71a61bc8cfb3,instrumental,87,3,5,9,12
100,classical,a693df4a-8762-4a45-b7fd-6695b558385e,classical,48,3,5,9,12
38,italian,a693df4a-8762-4a45-b7fd-6695b558385e,italian,15,3,5,9,15
32,romantic,a693df4a-8762-4a45-b7fd-6695b558385e,romantic,14,3,5,9,15
25,composers,a693df4a-8762-4a45-b7fd-6695b558385e,composers,29,3,5,9,12
9,composer,a693df4a-8762-4a45-b7fd-6695b558385e,composer,35,3,5,9,12
5,classic,a693df4a-8762-4a45-b7fd-6695b558385e,classic,24,3,5,9,12
3,instrumental,a693df4a-8762-4a45-b7fd-6695b558385e,instrumental,87,3,5,9,12
100,classical,846be3c9-5f94-46ab-97b9-531335dd3658,classical,48,3,5,9,12
33,romantic,846be3c9-5f94-46ab-97b9-531335dd3658,romantic,14,3,5,9,15
31,italian,846be3c9-5f94-46ab-97b9-531335dd3658,italian,15,3,5,9,15
24,composers,846be3c9-5f94-46ab-97b9-531335dd3658,composers,29,3,5,9,12
8,composer,846be3c9-5f94-46ab-97b9-531335dd3658,composer,35,3,5,9,12
6,classic,846be3c9-5f94-46ab-97b9-531335dd3658,classic,24,3,5,9,12
5,instrumental,846be3c9-5f94-46ab-97b9-531335dd3658,instrumental,87,3,5,9,12
100,piano,dbaf944e-756c-448a-b8fa-da284c585413,piano,44,3,5,9,12
61,classical,dbaf944e-756c-448a-b8fa-da284c585413,classical,48,3,5,9,12
40,instrumental,dbaf944e-756c-448a-b8fa-da284c585413,instrumental,87,3,5,9,12
40,italian,dbaf944e-756c-448a-b8fa-da284c585413,italian,15,3,5,9,15
33,jazz,dbaf944e-756c-448a-b8fa-da284c585413,jazz,33,3,3,8,9
16,contemporary classical,dbaf944e-756c-448a-b8fa-da284c585413,contemporary_classical,21,3,5,9,15
5,composer,dbaf944e-756c-448a-b8fa-da284c585413,composer,35,3,5,9,12
100,post-rock,e9dfc148-d5f6-425e-b80b-f99ed2bd7c09,post_rock,51,3,5,9,11
56,instrumental,e9dfc148-d5f6-425e-b80b-f99ed2bd7c09,instrumental,87,3,5,9,12
41,ambient,e9dfc148-d5f6-425e-b80b-f99ed2bd7c09,ambient,43,3,5,9,11
31,experimental,e9dfc148-d5f6-425e-b80b-f99ed2bd7c09,experimental,48,3,5,9,11
17,post rock,e9dfc148-d5f6-425e-b80b-f99ed2bd7c09,post_rock,51,3,5,9,11
6,atmospheric,e9dfc148-d5f6-425e-b80b-f99ed2bd7c09,atmospheric,17,3,3,8,9
4,rock,e9dfc148-d5f6-425e-b80b-f99ed2bd7c09,rock,216,2,2,3,3
3,electronic,e9dfc148-d5f6-425e-b80b-f99ed2bd7c09,electronic,36,3,5,9,11
100,hard rock,ac2d1c91-3667-46aa-9fe7-170ca7fce9e2,hard_rock,58,1,1,10,13
73,metal,ac2d1c91-3667-46aa-9fe7-170ca7fce9e2,metal,168,2,2,7,10
57,nu metal,ac2d1c91-3667-46aa-9fe7-170ca7fce9e2,nu_metal,32,1,1,10,13
49,rock,ac2d1c91-3667-46aa-9fe7-170ca7fce9e2,rock,216,2,2,3,3
40,alternative,ac2d1c91-3667-46aa-9fe7-170ca7fce9e2,alternative,133,2,2,2,4
21,alternative metal,ac2d1c91-3667-46aa-9fe7-170ca7fce9e2,alternative_metal,24,1,1,10,13
15,heavy metal,ac2d1c91-3667-46aa-9fe7-170ca7fce9e2,heavy_metal,50,1,1,10,13
11,alternative rock,ac2d1c91-3667-46aa-9fe7-170ca7fce9e2,alternative_rock,76,1,1,1,1
100,ambient,6ea0f255-4920-44e4-89ff-586c27b219a0,ambient,43,3,5,9,11
91,piano,6ea0f255-4920-44e4-89ff-586c27b219a0,piano,44,3,5,9,12
69,contemporary classical,6ea0f255-4920-44e4-89ff-586c27b219a0,contemporary_classical,21,3,5,9,15
53,instrumental,6ea0f255-4920-44e4-89ff-586c27b219a0,instrumental,87,3,5,9,12
20,modern classical,6ea0f255-4920-44e4-89ff-586c27b219a0,modern_classical,16,3,5,9,15
13,neoclassical,6ea0f255-4920-44e4-89ff-586c27b219a0,neoclassical,14,3,5,9,15
9,neo-classical,6ea0f255-4920-44e4-89ff-586c27b219a0,neo_classical,12,3,5,9,15
100,hardcore,a0e64a50-4480-495b-b98e-2e766b12ea8c,hardcore,186,2,2,4,5
59,straight edge,a0e64a50-4480-495b-b98e-2e766b12ea8c,straight_edge,62,1,4,6,7
42,positive hardcore,a0e64a50-4480-495b-b98e-2e766b12ea8c,positive_hardcore,10,3,3,5,6
21,punk,a0e64a50-4480-495b-b98e-2e766b12ea8c,punk,108,2,2,2,2
18,hardcore punk,a0e64a50-4480-495b-b98e-2e766b12ea8c,hardcore_punk,83,1,4,6,7
10,straight edge hardcore,a0e64a50-4480-495b-b98e-2e766b12ea8c,straight_edge_hardcore,21,3,3,5,6
7,sxe,a0e64a50-4480-495b-b98e-2e766b12ea8c,straight_edge,62,1,4,6,7
100,hardcore,932200ee-9bd0-47be-b51a-7d3d39d6d655,hardcore,186,2,2,4,5
35,hardcore punk,932200ee-9bd0-47be-b51a-7d3d39d6d655,hardcore_punk,83,1,4,6,7
21,canadian,932200ee-9bd0-47be-b51a-7d3d39d6d655,canadian,19,3,3,8,9
17,beatdown,932200ee-9bd0-47be-b51a-7d3d39d6d655,beatdown,15,3,3,5,6
6,punk,932200ee-9bd0-47be-b51a-7d3d39d6d655,punk,108,2,2,2,2
3,melodic hardcore,932200ee-9bd0-47be-b51a-7d3d39d6d655,melodic_hardcore,61,1,4,6,7
3,metalcore,932200ee-9bd0-47be-b51a-7d3d39d6d655,metalcore,124,2,2,7,8
3,thrash,932200ee-9bd0-47be-b51a-7d3d39d6d655,thrash,10,3,3,8,9
100,punk rock,084308bd-1654-436f-ba03-df6697104e19,punk_rock,70,1,1,1,1
75,rock,084308bd-1654-436f-ba03-df6697104e19,rock,216,2,2,3,3
69,punk,084308bd-1654-436f-ba03-df6697104e19,punk,108,2,2,2,2
47,alternative,084308bd-1654-436f-ba03-df6697104e19,alternative,133,2,2,2,4
43,pop punk,084308bd-1654-436f-ba03-df6697104e19,pop_punk,48,1,1,1,1
17,alternative rock,084308bd-1654-436f-ba03-df6697104e19,alternative_rock,76,1,1,1,1
7,american,084308bd-1654-436f-ba03-df6697104e19,american,169,2,2,2,2
6,pop,084308bd-1654-436f-ba03-df6697104e19,pop,54,1,1,10,13
5,90s,084308bd-1654-436f-ba03-df6697104e19,90s,16,3,3,8,9
100,hard rock,eeb1195b-f213-4ce1-b28c-8565211f8e43,hard_rock,58,1,1,10,13
70,rock,eeb1195b-f213-4ce1-b28c-8565211f8e43,rock,216,2,2,3,3
55,classic rock,eeb1195b-f213-4ce1-b28c-8565211f8e43,classic_rock,48,1,1,10,13
38,80s,eeb1195b-f213-4ce1-b28c-8565211f8e43,80s,28,1,1,10,13
24,metal,eeb1195b-f213-4ce1-b28c-8565211f8e43,metal,168,2,2,7,10
11,heavy metal,eeb1195b-f213-4ce1-b28c-8565211f8e43,heavy_metal,50,1,1,10,13
5,american,eeb1195b-f213-4ce1-b28c-8565211f8e43,american,169,2,2,2,2
4,90s,eeb1195b-f213-4ce1-b28c-8565211f8e43,90s,16,3,3,8,9
100,classical,8d610e51-64b4-4654-b8df-064b0fb7a9d9,classical,48,3,5,9,12
44,romantic,8d610e51-64b4-4654-b8df-064b0fb7a9d9,romantic,14,3,5,9,15
26,composers,8d610e51-64b4-4654-b8df-064b0fb7a9d9,composers,29,3,5,9,12
18,instrumental,8d610e51-64b4-4654-b8df-064b0fb7a9d9,instrumental,87,3,5,9,12
7,composer,8d610e51-64b4-4654-b8df-064b0fb7a9d9,composer,35,3,5,9,12
4,classic,8d610e51-64b4-4654-b8df-064b0fb7a9d9,classic,24,3,5,9,12
100,indie,6cbe1e63-5895-4168-ac7e-f0d2836ba0c1,indie,74,1,1,1,1
87,alternative,6cbe1e63-5895-4168-ac7e-f0d2836ba0c1,alternative,133,2,2,2,4
65,rock,6cbe1e63-5895-4168-ac7e-f0d2836ba0c1,rock,216,2,2,3,3
52,indie rock,6cbe1e63-5895-4168-ac7e-f0d2836ba0c1,indie_rock,27,1,1,10,13
46,alternative rock,6cbe1e63-5895-4168-ac7e-f0d2836ba0c1,alternative_rock,76,1,1,1,1
22,acoustic,6cbe1e63-5895-4168-ac7e-f0d2836ba0c1,acoustic,27,1,1,10,13
7,pop,6cbe1e63-5895-4168-ac7e-f0d2836ba0c1,pop,54,1,1,10,13
100,post-rock,5b9d784c-33eb-4a78-a976-c97b672370fa,post_rock,51,3,5,9,11
95,ambient,5b9d784c-33eb-4a78-a976-c97b672370fa,ambient,43,3,5,9,11
50,instrumental,5b9d784c-33eb-4a78-a976-c97b672370fa,instrumental,87,3,5,9,12
42,shoegaze,5b9d784c-33eb-4a78-a976-c97b672370fa,shoegaze,12,3,3,8,9
25,electronic,5b9d784c-33eb-4a78-a976-c97b672370fa,electronic,36,3,5,9,11
20,atmospheric,5b9d784c-33eb-4a78-a976-c97b672370fa,atmospheric,17,3,3,8,9
17,experimental,5b9d784c-33eb-4a78-a976-c97b672370fa,experimental,48,3,5,9,11
5,post rock,5b9d784c-33eb-4a78-a976-c97b672370fa,post_rock,51,3,5,9,11
4,american,5b9d784c-33eb-4a78-a976-c97b672370fa,american,169,2,2,2,2
100,post-metal,47a0d94f-ca0a-4144-a25f-df258dd5ac0d,post_metal,12,3,3,8,9
69,hardcore,47a0d94f-ca0a-4144-a25f-df258dd5ac0d,hardcore,186,2,2,4,5
65,progressive rock,47a0d94f-ca0a-4144-a25f-df258dd5ac0d,progressive_rock,18,3,3,8,9
59,experimental,47a0d94f-ca0a-4144-a25f-df258dd5ac0d,experimental,48,3,5,9,11
51,post-hardcore,47a0d94f-ca0a-4144-a25f-df258dd5ac0d,post_hardcore,69,1,4,6,14
30,metalcore,47a0d94f-ca0a-4144-a25f-df258dd5ac0d,metalcore,124,2,2,7,8
23,christian,47a0d94f-ca0a-4144-a25f-df258dd5ac0d,christian,80,1,4,6,14
21,ambient,47a0d94f-ca0a-4144-a25f-df258dd5ac0d,ambient,43,3,5,9,11
21,progressive,47a0d94f-ca0a-4144-a25f-df258dd5ac0d,progressive,15,3,3,8,9
15,progressive metal,47a0d94f-ca0a-4144-a25f-df258dd5ac0d,progressive_metal,18,3,3,8,9
100,hardcore,ed2031e9-5fcb-497e-8888-033e8aa4ba60,hardcore,186,2,2,4,5
72,sludge,ed2031e9-5fcb-497e-8888-033e8aa4ba60,sludge,12,3,3,8,9
43,metalcore,ed2031e9-5fcb-497e-8888-033e8aa4ba60,metalcore,124,2,2,7,8
16,hardcore punk,ed2031e9-5fcb-497e-8888-033e8aa4ba60,hardcore_punk,83,1,4,6,7
6,british,ed2031e9-5fcb-497e-8888-033e8aa4ba60,british,54,1,1,10,13
100,hardcore,40b7efb7-1268-4a80-b354-600afdcbe9e2,hardcore,186,2,2,4,5
43,metalcore,40b7efb7-1268-4a80-b354-600afdcbe9e2,metalcore,124,2,2,7,8
20,metal,40b7efb7-1268-4a80-b354-600afdcbe9e2,metal,168,2,2,7,10
18,moshcore,40b7efb7-1268-4a80-b354-600afdcbe9e2,moshcore,21,3,3,5,6
10,death metal,40b7efb7-1268-4a80-b354-600afdcbe9e2,death_metal,44,1,4,6,14
4,american,40b7efb7-1268-4a80-b354-600afdcbe9e2,american,169,2,2,2,2
3,hardcore punk,40b7efb7-1268-4a80-b354-600afdcbe9e2,hardcore_punk,83,1,4,6,7
3,thrash metal,40b7efb7-1268-4a80-b354-600afdcbe9e2,thrash_metal,26,1,4,6,14
3,heavy metal,40b7efb7-1268-4a80-b354-600afdcbe9e2,heavy_metal,50,1,1,10,13
3,rock,40b7efb7-1268-4a80-b354-600afdcbe9e2,rock,216,2,2,3,3
100,hardcore,e519e012-e1a3-4592-b3f6-5a16227ab654,hardcore,186,2,2,4,5
47,straight edge,e519e012-e1a3-4592-b3f6-5a16227ab654,straight_edge,62,1,4,6,7
31,hardcore punk,e519e012-e1a3-4592-b3f6-5a16227ab654,hardcore_punk,83,1,4,6,7
19,straight edge hardcore,e519e012-e1a3-4592-b3f6-5a16227ab654,straight_edge_hardcore,21,3,3,5,6
11,melodic hardcore,e519e012-e1a3-4592-b3f6-5a16227ab654,melodic_hardcore,61,1,4,6,7
4,punk,e519e012-e1a3-4592-b3f6-5a16227ab654,punk,108,2,2,2,2
3,american,e519e012-e1a3-4592-b3f6-5a16227ab654,american,169,2,2,2,2
3,positive hardcore,e519e012-e1a3-4592-b3f6-5a16227ab654,positive_hardcore,10,3,3,5,6
100,hardcore,b9fb5447-7f95-4a6a-a157-afed2d7b9f4c,hardcore,186,2,2,4,5
87,post-hardcore,b9fb5447-7f95-4a6a-a157-afed2d7b9f4c,post_hardcore,69,1,4,6,14
61,metalcore,b9fb5447-7f95-4a6a-a157-afed2d7b9f4c,metalcore,124,2,2,7,8
48,rock,b9fb5447-7f95-4a6a-a157-afed2d7b9f4c,rock,216,2,2,3,3
30,screamo,b9fb5447-7f95-4a6a-a157-afed2d7b9f4c,screamo,39,1,4,6,14
19,post hardcore,b9fb5447-7f95-4a6a-a157-afed2d7b9f4c,post_hardcore,69,1,4,6,14
15,metal,b9fb5447-7f95-4a6a-a157-afed2d7b9f4c,metal,168,2,2,7,10
11,christian,b9fb5447-7f95-4a6a-a157-afed2d7b9f4c,christian,80,1,4,6,14
100,metalcore,d044577e-aa22-43b7-ab29-cabee5f6643c,metalcore,124,2,2,7,8
46,melodic death metal,d044577e-aa22-43b7-ab29-cabee5f6643c,melodic_death_metal,31,1,4,6,14
26,deathcore,d044577e-aa22-43b7-ab29-cabee5f6643c,deathcore,21,3,3,5,6
24,hardcore,d044577e-aa22-43b7-ab29-cabee5f6643c,hardcore,186,2,2,4,5
22,death metal,d044577e-aa22-43b7-ab29-cabee5f6643c,death_metal,44,1,4,6,14
12,german,d044577e-aa22-43b7-ab29-cabee5f6643c,german,26,3,5,9,15
10,metal,d044577e-aa22-43b7-ab29-cabee5f6643c,metal,168,2,2,7,10
3,melodic metalcore,d044577e-aa22-43b7-ab29-cabee5f6643c,melodic_metalcore,34,1,4,6,14
2,straight edge,d044577e-aa22-43b7-ab29-cabee5f6643c,straight_edge,62,1,4,6,7
100,melodic death metal,7570eda0-57d1-40f8-9018-02a9cbfb0687,melodic_death_metal,31,1,4,6,14
36,death metal,7570eda0-57d1-40f8-9018-02a9cbfb0687,death_metal,44,1,4,6,14
28,metal,7570eda0-57d1-40f8-9018-02a9cbfb0687,metal,168,2,2,7,10
21,swedish,7570eda0-57d1-40f8-9018-02a9cbfb0687,swedish,14,3,3,8,9
8,heavy metal,7570eda0-57d1-40f8-9018-02a9cbfb0687,heavy_metal,50,1,1,10,13
100,christian,a29ae051-283b-4703-be3d-2accfa3a75a2,christian,80,1,4,6,14
91,worship,a29ae051-283b-4703-be3d-2accfa3a75a2,worship,13,3,3,8,9
54,christian rock,a29ae051-283b-4703-be3d-2accfa3a75a2,christian_rock,24,1,1,10,13
34,rock,a29ae051-283b-4703-be3d-2accfa3a75a2,rock,216,2,2,3,3
9,australian,a29ae051-283b-4703-be3d-2accfa3a75a2,australian,11,3,3,8,9
100,metalcore,198bed0f-a246-4116-9c7a-0140cbd372b7,metalcore,124,2,2,7,8
32,metal,198bed0f-a246-4116-9c7a-0140cbd372b7,metal,168,2,2,7,10
32,melodic death metal,198bed0f-a246-4116-9c7a-0140cbd372b7,melodic_death_metal,31,1,4,6,14
25,hardcore,198bed0f-a246-4116-9c7a-0140cbd372b7,hardcore,186,2,2,4,5
16,death metal,198bed0f-a246-4116-9c7a-0140cbd372b7,death_metal,44,1,4,6,14
9,thrash metal,198bed0f-a246-4116-9c7a-0140cbd372b7,thrash_metal,26,1,4,6,14
5,american,198bed0f-a246-4116-9c7a-0140cbd372b7,american,169,2,2,2,2
3,melodic metalcore,198bed0f-a246-4116-9c7a-0140cbd372b7,melodic_metalcore,34,1,4,6,14
3,grindcore,198bed0f-a246-4116-9c7a-0140cbd372b7,grindcore,11,3,3,8,9
3,deathcore,198bed0f-a246-4116-9c7a-0140cbd372b7,deathcore,21,3,3,5,6
100,hardcore,319f152a-434c-4cd1-970b-a2e89a9eb003,hardcore,186,2,2,4,5
30,beatdown,319f152a-434c-4cd1-970b-a2e89a9eb003,beatdown,15,3,3,5,6
23,straight edge,319f152a-434c-4cd1-970b-a2e89a9eb003,straight_edge,62,1,4,6,7
15,oldschool hardcore,319f152a-434c-4cd1-970b-a2e89a9eb003,oldschool_hardcore,16,3,3,5,6
12,metalcore,319f152a-434c-4cd1-970b-a2e89a9eb003,metalcore,124,2,2,7,8
5,hardcore punk,319f152a-434c-4cd1-970b-a2e89a9eb003,hardcore_punk,83,1,4,6,7
5,beatdown hardcore,319f152a-434c-4cd1-970b-a2e89a9eb003,beatdown_hardcore,13,3,3,5,6
3,moshcore,319f152a-434c-4cd1-970b-a2e89a9eb003,moshcore,21,3,3,5,6
2,american,319f152a-434c-4cd1-970b-a2e89a9eb003,american,169,2,2,2,2
100,punk,c83907ee-8b5a-4547-8f68-96572243ea7f,punk,108,2,2,2,2
88,punk rock,c83907ee-8b5a-4547-8f68-96572243ea7f,punk_rock,70,1,1,1,1
68,post-hardcore,c83907ee-8b5a-4547-8f68-96572243ea7f,post_hardcore,69,1,4,6,14
49,emo,c83907ee-8b5a-4547-8f68-96572243ea7f,emo,36,1,1,1,1
34,rock,c83907ee-8b5a-4547-8f68-96572243ea7f,rock,216,2,2,3,3
20,hardcore,c83907ee-8b5a-4547-8f68-96572243ea7f,hardcore,186,2,2,4,5
13,alternative,c83907ee-8b5a-4547-8f68-96572243ea7f,alternative,133,2,2,2,4
9,indie rock,c83907ee-8b5a-4547-8f68-96572243ea7f,indie_rock,27,1,1,10,13
8,post hardcore,c83907ee-8b5a-4547-8f68-96572243ea7f,post_hardcore,69,1,4,6,14
100,blues,b4691384-50c3-4afd-9988-51d3ec5db65d,blues,20,3,3,8,9
96,indie,b4691384-50c3-4afd-9988-51d3ec5db65d,indie,74,1,1,1,1
88,soul,b4691384-50c3-4afd-9988-51d3ec5db65d,soul,23,3,3,8,9
69,singer-songwriter,b4691384-50c3-4afd-9988-51d3ec5db65d,singer_songwriter,46,1,1,10,13
14,indie rock,b4691384-50c3-4afd-9988-51d3ec5db65d,indie_rock,27,1,1,10,13
10,rock,b4691384-50c3-4afd-9988-51d3ec5db65d,rock,216,2,2,3,3
9,alternative,b4691384-50c3-4afd-9988-51d3ec5db65d,alternative,133,2,2,2,4
9,folk,b4691384-50c3-4afd-9988-51d3ec5db65d,folk,37,1,1,10,13
7,male vocalists,b4691384-50c3-4afd-9988-51d3ec5db65d,male_vocalists,19,3,3,8,9
100,melodic hardcore,66b2f925-e924-4cde-b09f-27ec21d29564,melodic_hardcore,61,1,4,6,7
90,hardcore,66b2f925-e924-4cde-b09f-27ec21d29564,hardcore,186,2,2,4,5
51,metalcore,66b2f925-e924-4cde-b09f-27ec21d29564,metalcore,124,2,2,7,8
20,christian,66b2f925-e924-4cde-b09f-27ec21d29564,christian,80,1,4,6,14
18,progressive,66b2f925-e924-4cde-b09f-27ec21d29564,progressive,15,3,3,8,9
12,shoegaze,66b2f925-e924-4cde-b09f-27ec21d29564,shoegaze,12,3,3,8,9
4,post-hardcore,66b2f925-e924-4cde-b09f-27ec21d29564,post_hardcore,69,1,4,6,14
4,melodic metalcore,66b2f925-e924-4cde-b09f-27ec21d29564,melodic_metalcore,34,1,4,6,14
3,american,66b2f925-e924-4cde-b09f-27ec21d29564,american,169,2,2,2,2
100,post-rock,514207ca-6f2d-4736-975a-0cbc2349958e,post_rock,51,3,5,9,11
56,instrumental,514207ca-6f2d-4736-975a-0cbc2349958e,instrumental,87,3,5,9,12
30,atmospheric,514207ca-6f2d-4736-975a-0cbc2349958e,atmospheric,17,3,3,8,9
17,post rock,514207ca-6f2d-4736-975a-0cbc2349958e,post_rock,51,3,5,9,11
5,experimental,514207ca-6f2d-4736-975a-0cbc2349958e,experimental,48,3,5,9,11
5,ambient,514207ca-6f2d-4736-975a-0cbc2349958e,ambient,43,3,5,9,11
4,post-metal,514207ca-6f2d-4736-975a-0cbc2349958e,post_metal,12,3,3,8,9
4,american,514207ca-6f2d-4736-975a-0cbc2349958e,american,169,2,2,2,2
100,hardcore,4d9fb84a-8104-48c1-aa16-21f53c9053cc,hardcore,186,2,2,4,5
83,melodic hardcore,4d9fb84a-8104-48c1-aa16-21f53c9053cc,melodic_hardcore,61,1,4,6,7
52,hardcore punk,4d9fb84a-8104-48c1-aa16-21f53c9053cc,hardcore_punk,83,1,4,6,7
39,punk,4d9fb84a-8104-48c1-aa16-21f53c9053cc,punk,108,2,2,2,2
32,punk rock,4d9fb84a-8104-48c1-aa16-21f53c9053cc,punk_rock,70,1,1,1,1
5,rock,4d9fb84a-8104-48c1-aa16-21f53c9053cc,rock,216,2,2,3,3
5,political,4d9fb84a-8104-48c1-aa16-21f53c9053cc,political,13,3,3,8,9
4,american,4d9fb84a-8104-48c1-aa16-21f53c9053cc,american,169,2,2,2,2
4,straight edge,4d9fb84a-8104-48c1-aa16-21f53c9053cc,straight_edge,62,1,4,6,7
100,melodic death metal,030f3060-6825-4539-89d2-3de8021e766d,melodic_death_metal,31,1,4,6,14
31,death metal,030f3060-6825-4539-89d2-3de8021e766d,death_metal,44,1,4,6,14
17,metal,030f3060-6825-4539-89d2-3de8021e766d,metal,168,2,2,7,10
14,christian metal,030f3060-6825-4539-89d2-3de8021e766d,christian_metal,16,3,3,5,6
7,christian,030f3060-6825-4539-89d2-3de8021e766d,christian,80,1,4,6,14
100,deathcore,694d9b58-f440-450c-9e2c-212fa69d7fda,deathcore,21,3,3,5,6
45,death metal,694d9b58-f440-450c-9e2c-212fa69d7fda,death_metal,44,1,4,6,14
30,christian,694d9b58-f440-450c-9e2c-212fa69d7fda,christian,80,1,4,6,14
24,grindcore,694d9b58-f440-450c-9e2c-212fa69d7fda,grindcore,11,3,3,8,9
7,metal,694d9b58-f440-450c-9e2c-212fa69d7fda,metal,168,2,2,7,10
5,metalcore,694d9b58-f440-450c-9e2c-212fa69d7fda,metalcore,124,2,2,7,8
4,black metal,694d9b58-f440-450c-9e2c-212fa69d7fda,black_metal,14,3,3,8,9
100,melodic death metal,31745282-b1ea-4d62-939f-226b14d68e7c,melodic_death_metal,31,1,4,6,14
38,metal,31745282-b1ea-4d62-939f-226b14d68e7c,metal,168,2,2,7,10
34,death metal,31745282-b1ea-4d62-939f-226b14d68e7c,death_metal,44,1,4,6,14
19,swedish,31745282-b1ea-4d62-939f-226b14d68e7c,swedish,14,3,3,8,9
6,heavy metal,31745282-b1ea-4d62-939f-226b14d68e7c,heavy_metal,50,1,1,10,13
4,metalcore,31745282-b1ea-4d62-939f-226b14d68e7c,metalcore,124,2,2,7,8
3,alternative metal,31745282-b1ea-4d62-939f-226b14d68e7c,alternative_metal,24,1,1,10,13
3,rock,31745282-b1ea-4d62-939f-226b14d68e7c,rock,216,2,2,3,3
100,metalcore,0b89d2f5-f63c-4654-867e-647720e61f94,metalcore,124,2,2,7,8
60,hardcore,0b89d2f5-f63c-4654-867e-647720e61f94,hardcore,186,2,2,4,5
30,christian,0b89d2f5-f63c-4654-867e-647720e61f94,christian,80,1,4,6,14
25,christian metalcore,0b89d2f5-f63c-4654-867e-647720e61f94,christian_metalcore,27,1,4,6,14
13,metal,0b89d2f5-f63c-4654-867e-647720e61f94,metal,168,2,2,7,10
11,melodic hardcore,0b89d2f5-f63c-4654-867e-647720e61f94,melodic_hardcore,61,1,4,6,7
8,post-hardcore,0b89d2f5-f63c-4654-867e-647720e61f94,post_hardcore,69,1,4,6,14
6,melodic metalcore,0b89d2f5-f63c-4654-867e-647720e61f94,melodic_metalcore,34,1,4,6,14
4,christian hardcore,0b89d2f5-f63c-4654-867e-647720e61f94,christian_hardcore,18,3,3,5,6
3,grindcore,0b89d2f5-f63c-4654-867e-647720e61f94,grindcore,11,3,3,8,9
6,american,00f4d2a1-7424-4c2f-9161-c882a2e27f42,american,169,2,2,2,2
100,hip-hop,cbcbb22c-3a8d-46af-b4ba-09c98f0d7931,hip_hop,24,3,3,8,9
35,hip hop,cbcbb22c-3a8d-46af-b4ba-09c98f0d7931,hip_hop,24,3,3,8,9
13,rap,cbcbb22c-3a8d-46af-b4ba-09c98f0d7931,rap,11,3,3,8,9
13,instrumental,cbcbb22c-3a8d-46af-b4ba-09c98f0d7931,instrumental,87,3,5,9,12
100,funk,20ff3303-4fe2-4a47-a1b6-291e26aa3438,funk,14,3,3,8,9
86,soul,20ff3303-4fe2-4a47-a1b6-291e26aa3438,soul,23,3,3,8,9
28,blues,20ff3303-4fe2-4a47-a1b6-291e26aa3438,blues,20,3,3,8,9
16,rnb,20ff3303-4fe2-4a47-a1b6-291e26aa3438,rnb,13,3,3,8,9
7,oldies,20ff3303-4fe2-4a47-a1b6-291e26aa3438,oldies,19,3,3,8,9
5,70s,20ff3303-4fe2-4a47-a1b6-291e26aa3438,70s,26,1,1,10,13
5,jazz,20ff3303-4fe2-4a47-a1b6-291e26aa3438,jazz,33,3,3,8,9
100,funk,f4857fb9-e255-4dc6-bd01-e4ca7cc68544,funk,14,3,3,8,9
44,electronic,f4857fb9-e255-4dc6-bd01-e4ca7cc68544,electronic,36,3,5,9,11
30,pop,f4857fb9-e255-4dc6-bd01-e4ca7cc68544,pop,54,1,1,10,13
9,british,f4857fb9-e255-4dc6-bd01-e4ca7cc68544,british,54,1,1,10,13
8,alternative,f4857fb9-e255-4dc6-bd01-e4ca7cc68544,alternative,133,2,2,2,4
7,electronica,f4857fb9-e255-4dc6-bd01-e4ca7cc68544,electronica,13,3,3,8,9
7,jazz,f4857fb9-e255-4dc6-bd01-e4ca7cc68544,jazz,33,3,3,8,9
100,hardcore,453a84af-bbb9-49d2-861c-9c146bbd07b6,hardcore,186,2,2,4,5
43,christian,453a84af-bbb9-49d2-861c-9c146bbd07b6,christian,80,1,4,6,14
31,christian hardcore,453a84af-bbb9-49d2-861c-9c146bbd07b6,christian_hardcore,18,3,3,5,6
19,christian metal,453a84af-bbb9-49d2-861c-9c146bbd07b6,christian_metal,16,3,3,5,6
14,american,453a84af-bbb9-49d2-861c-9c146bbd07b6,american,169,2,2,2,2
8,metalcore,453a84af-bbb9-49d2-861c-9c146bbd07b6,metalcore,124,2,2,7,8
4,christian metalcore,453a84af-bbb9-49d2-861c-9c146bbd07b6,christian_metalcore,27,1,4,6,14
100,rock,bbc5b66b-d037-4f26-aecf-0b129e7f876a,rock,216,2,2,3,3
84,alternative,bbc5b66b-d037-4f26-aecf-0b129e7f876a,alternative,133,2,2,2,4
79,emo,bbc5b66b-d037-4f26-aecf-0b129e7f876a,emo,36,1,1,1,1
71,alternative rock,bbc5b66b-d037-4f26-aecf-0b129e7f876a,alternative_rock,76,1,1,1,1
45,indie,bbc5b66b-d037-4f26-aecf-0b129e7f876a,indie,74,1,1,1,1
20,indie rock,bbc5b66b-d037-4f26-aecf-0b129e7f876a,indie_rock,27,1,1,10,13
17,punk,bbc5b66b-d037-4f26-aecf-0b129e7f876a,punk,108,2,2,2,2
13,pop punk,bbc5b66b-d037-4f26-aecf-0b129e7f876a,pop_punk,48,1,1,1,1
12,punk rock,bbc5b66b-d037-4f26-aecf-0b129e7f876a,punk_rock,70,1,1,1,1
100,ambient,578c1e77-4756-44dd-86a9-b1e71a5b635e,ambient,43,3,5,9,11
91,contemporary classical,578c1e77-4756-44dd-86a9-b1e71a5b635e,contemporary_classical,21,3,5,9,15
55,experimental,578c1e77-4756-44dd-86a9-b1e71a5b635e,experimental,48,3,5,9,11
